id,datetime,platform,sun_elevation,cloud,day,doy,hour,month
LC09_L1TP_010011_20220403_20230423_02_T1,2022-04-03 15:06:44.367968+00:00,LANDSAT_9,25.76261305,29.04,2022-04-03,93,15,4
LC09_L1TP_010010_20220403_20230423_02_T1,2022-04-03 15:06:20.506605+00:00,LANDSAT_9,24.50598909,22.78,2022-04-03,93,15,4
LC08_L1TP_011010_20220402_20220411_02_T1,2022-04-02 15:12:18.482500+00:00,LANDSAT_8,24.12246571,0.0,2022-04-02,92,15,4
LC09_L1TP_012010_20220401_20230423_02_T1,2022-04-01 15:18:42.416191+00:00,LANDSAT_9,23.738175,24.36,2022-04-01,91,15,4
LC08_L1TP_013010_20220331_20220406_02_T1,2022-03-31 15:24:40.433158+00:00,LANDSAT_8,23.35162402,36.22,2022-03-31,90,15,3
LC08_L1TP_010011_20220326_20220330_02_T1,2022-03-26 15:06:34.856084+00:00,LANDSAT_8,22.63960055,53.5,2022-03-26,85,15,3
LC08_L1TP_010010_20220326_20220330_02_T1,2022-03-26 15:06:10.990460+00:00,LANDSAT_8,21.38988355,99.99,2022-03-26,85,15,3
LC09_L1TP_011010_20220325_20230424_02_T1,2022-03-25 15:12:31.969090+00:00,LANDSAT_9,20.99761208,100.0,2022-03-25,84,15,3
LC08_L1TP_012010_20220324_20220330_02_T2,2022-03-24 15:18:34.436285+00:00,LANDSAT_8,20.6042143,100.0,2022-03-24,83,15,3
LC09_L1TP_013010_20220323_20230424_02_T1,2022-03-23 15:24:54.598677+00:00,LANDSAT_9,20.2107016,10.21,2022-03-23,82,15,3
LO09_L1TP_010011_20220318_20230424_02_T1,2022-03-18 15:06:47.971156+00:00,LANDSAT_9,19.4661251,100.0,2022-03-18,77,15,3
LO09_L1TP_010010_20220318_20230424_02_T1,2022-03-18 15:06:24.101320+00:00,LANDSAT_9,18.22233089,100.0,2022-03-18,77,15,3
LC08_L1TP_011010_20220317_20220322_02_T1,2022-03-17 15:12:29.091920+00:00,LANDSAT_8,17.82658149,0.28,2022-03-17,76,15,3
LO09_L1TP_012010_20220316_20230424_02_T1,2022-03-16 15:18:46.337033+00:00,LANDSAT_9,17.43163837,96.87,2022-03-16,75,15,3
LC08_L1TP_013010_20220315_20220322_02_T1,2022-03-15 15:24:52.063342+00:00,LANDSAT_8,17.03626607,45.83,2022-03-15,74,15,3
LC08_L1TP_010011_20220310_20220321_02_T1,2022-03-10 15:06:46.151673+00:00,LANDSAT_8,16.29068354,7.25,2022-03-10,69,15,3
LC08_L1TP_010010_20220310_20220321_02_T1,2022-03-10 15:06:22.286049+00:00,LANDSAT_8,15.05318462,33.78,2022-03-10,69,15,3
LC09_L1TP_011010_20220309_20230425_02_T1,2022-03-09 15:12:36.431736+00:00,LANDSAT_9,14.66132173,74.39,2022-03-09,68,15,3
LC08_L1TP_012010_20220308_20220315_02_T1,2022-03-08 15:18:44.736456+00:00,LANDSAT_8,14.2701988,6.15,2022-03-08,67,15,3
LC09_L1TP_013010_20220307_20230425_02_T1,2022-03-07 15:24:58.002275+00:00,LANDSAT_9,13.88027223,57.25,2022-03-07,66,15,3
LC09_L1TP_010011_20220302_20230426_02_T1,2022-03-02 15:06:48.600009+00:00,LANDSAT_9,13.16992349,100.0,2022-03-02,61,15,3
LC09_L1TP_010010_20220302_20230426_02_T1,2022-03-02 15:06:24.730173+00:00,LANDSAT_9,11.93655024,100.0,2022-03-02,61,15,3
LC08_L1TP_011010_20220301_20220308_02_T1,2022-03-01 15:12:35.744989+00:00,LANDSAT_8,11.55508295,0.7,2022-03-01,60,15,3
LC09_L1TP_012010_20220228_20230426_02_T1,2022-02-28 15:18:47.308877+00:00,LANDSAT_9,11.17566548,16.63,2022-02-28,59,15,2
LC08_L1TP_013010_20220227_20220308_02_T1,2022-02-27 15:24:57.657387+00:00,LANDSAT_8,10.7976928,26.57,2022-02-27,58,15,2
LC08_L1TP_010011_20220222_20220301_02_T2,2022-02-22 15:06:49.386108+00:00,LANDSAT_8,10.16082581,100.0,2022-02-22,53,15,2
LC08_L1TP_010010_20220222_20220301_02_T1,2022-02-22 15:06:25.520484+00:00,LANDSAT_8,8.93046068,100.0,2022-02-22,53,15,2
LC09_L1TP_011010_20220221_20230427_02_T1,2022-02-21 15:12:42.202541+00:00,LANDSAT_9,8.56711961,11.09,2022-02-21,52,15,2
LC08_L1TP_012010_20220220_20220301_02_T1,2022-02-20 15:18:47.131956+00:00,LANDSAT_8,8.20615367,100.0,2022-02-20,51,15,2
LC09_L1TP_013010_20220219_20230427_02_T1,2022-02-19 15:25:05.251309+00:00,LANDSAT_9,7.84855067,99.95,2022-02-19,50,15,2
LC09_L1TP_010011_20220214_20230427_02_T1,2022-02-14 15:06:59.720332+00:00,LANDSAT_9,7.32558419,78.41,2022-02-14,45,15,2
LC09_L1TP_081234_20230626_20230627_02_T1,2023-06-26 23:53:53.230621+00:00,LANDSAT_9,11.01427537,12.56,2023-06-26,177,23,6
LC08_L1TP_082234_20230626_20230630_02_T2,2023-06-26 00:00:14.638371+00:00,LANDSAT_8,11.02870119,1.79,2023-06-26,177,0,6
LC09_L1TP_010011_20230625_20230625_02_T1,2023-06-25 15:06:06.107523+00:00,LANDSAT_9,43.67777862,15.22,2023-06-25,176,15,6
LC09_L1TP_010010_20230625_20230625_02_T1,2023-06-25 15:05:42.224980+00:00,LANDSAT_9,42.42824519,6.32,2023-06-25,176,15,6
LC09_L1TP_083234_20230625_20230625_02_T1,2023-06-25 00:06:12.484877+00:00,LANDSAT_9,11.0474729,25.3,2023-06-25,176,0,6
LC08_L1TP_011010_20230624_20230630_02_T1,2023-06-24 15:12:04.595323+00:00,LANDSAT_8,42.45503502,57.98,2023-06-24,175,15,6
LC08_L1TP_084234_20230624_20230630_02_T2,2023-06-24 00:12:33.969244+00:00,LANDSAT_8,11.04843394,62.39,2023-06-24,175,0,6
LC08_L1TP_084233_20230624_20230630_02_T2,2023-06-24 00:12:10.078204+00:00,LANDSAT_8,9.70636832,49.52,2023-06-24,175,0,6
LC09_L1TP_012010_20230623_20230623_02_T1,2023-06-23 15:18:04.491040+00:00,LANDSAT_9,42.47178636,63.92,2023-06-23,174,15,6
LC08_L1TP_013010_20230622_20230630_02_T1,2023-06-22 15:24:23.828671+00:00,LANDSAT_8,42.48470173,86.42,2023-06-22,173,15,6
LC08_L1TP_081234_20230618_20230623_02_T1,2023-06-18 23:54:00.205510+00:00,LANDSAT_8,10.98201002,40.25,2023-06-18,169,23,6
LC09_L1GT_082234_20230618_20230618_02_T2,2023-06-18 00:00:02.158757+00:00,LANDSAT_9,10.95479056,69.27,2023-06-18,169,0,6
LC08_L1TP_010011_20230617_20230623_02_T1,2023-06-17 15:06:15.464071+00:00,LANDSAT_8,43.69600867,85.74,2023-06-17,168,15,6
LC08_L1GT_010010_20230617_20230623_02_T2,2023-06-17 15:05:51.577266+00:00,LANDSAT_8,42.43881718,55.8,2023-06-17,168,15,6
LC08_L1GT_083234_20230617_20230623_02_T2,2023-06-17 00:06:21.637404+00:00,LANDSAT_8,10.90879811,83.64,2023-06-17,168,0,6
LC09_L1GT_011010_20230616_20230616_02_T2,2023-06-16 15:11:53.428023+00:00,LANDSAT_9,42.40739044,99.99,2023-06-16,167,15,6
LC09_L1GT_084234_20230616_20230616_02_T2,2023-06-16 00:12:23.285566+00:00,LANDSAT_9,10.8688845,88.64,2023-06-16,167,0,6
LC09_L1GT_084233_20230616_20230616_02_T2,2023-06-16 00:11:59.394552+00:00,LANDSAT_9,9.52391137,55.31,2023-06-16,167,0,6
LC08_L1TP_012010_20230615_20230622_02_T1,2023-06-15 15:18:12.826872+00:00,LANDSAT_8,42.37192181,21.7,2023-06-15,166,15,6
LC09_L1TP_013010_20230614_20230615_02_T1,2023-06-14 15:24:16.024678+00:00,LANDSAT_9,42.32434408,42.47,2023-06-14,165,15,6
LC09_L1GT_081234_20230610_20230611_02_T2,2023-06-10 23:53:54.781327+00:00,LANDSAT_9,10.49773627,63.85,2023-06-10,161,23,6
LC08_L1GT_082234_20230610_20230614_02_T2,2023-06-10 00:00:08.051302+00:00,LANDSAT_8,10.44607197,100.0,2023-06-10,161,0,6
LC09_L1TP_010011_20230609_20230610_02_T1,2023-06-09 15:06:12.000170+00:00,LANDSAT_9,43.26422518,39.29,2023-06-09,160,15,6
LC09_L1TP_010010_20230609_20230610_02_T1,2023-06-09 15:05:48.143044+00:00,LANDSAT_9,42.00296674,0.43,2023-06-09,160,15,6
LC09_L1TP_083234_20230609_20230610_02_T2,2023-06-09 00:06:17.953941+00:00,LANDSAT_9,10.3192068,13.66,2023-06-09,160,0,6
LC08_L1TP_011010_20230608_20230614_02_T1,2023-06-08 15:11:58.664705+00:00,LANDSAT_8,41.92169663,30.35,2023-06-08,159,15,6
LC08_L1GT_084234_20230608_20230614_02_T2,2023-06-08 00:12:28.352064+00:00,LANDSAT_8,10.25776947,40.56,2023-06-08,159,0,6
LC08_L1TP_084233_20230608_20230614_02_T2,2023-06-08 00:12:04.461023+00:00,LANDSAT_8,8.91044506,45.36,2023-06-08,159,0,6
LC09_L1TP_012010_20230607_20230607_02_T1,2023-06-07 15:18:11.163155+00:00,LANDSAT_9,41.82785526,92.11,2023-06-07,158,15,6
LC08_L1TP_013010_20230606_20230613_02_T1,2023-06-06 15:24:18.812994+00:00,LANDSAT_8,41.7333146,80.16,2023-06-06,157,15,6
LC08_L1GT_081234_20230602_20230607_02_T2,2023-06-02 23:53:51.474889+00:00,LANDSAT_8,9.67922803,98.6,2023-06-02,153,23,6
LC09_L1GT_082234_20230602_20230602_02_T2,2023-06-02 00:00:10.546412+00:00,LANDSAT_9,9.50229729,79.35,2023-06-02,153,0,6
LC08_L1TP_010011_20230601_20230607_02_T1,2023-06-01 15:06:05.729534+00:00,LANDSAT_8,42.41214902,87.11,2023-06-01,152,15,6
LC08_L1GT_010010_20230601_20230607_02_T2,2023-06-01 15:05:41.838493+00:00,LANDSAT_8,41.14282309,78.38,2023-06-01,152,15,6
LC08_L1GT_083234_20230601_20230607_02_T2,2023-06-01 00:06:12.110527+00:00,LANDSAT_8,9.40706756,99.94,2023-06-01,152,0,6
LC09_L1GT_011010_20230531_20230531_02_T2,2023-05-31 15:12:03.111707+00:00,LANDSAT_9,41.00385074,98.66,2023-05-31,151,15,5
LC09_L1GT_084234_20230531_20230531_02_T2,2023-05-31 00:12:32.570995+00:00,LANDSAT_9,9.21627769,100.0,2023-05-31,151,0,5
LC09_L1GT_084233_20230531_20230531_02_T2,2023-05-31 00:12:08.709632+00:00,LANDSAT_9,7.87025401,100.0,2023-05-31,151,0,5
LC08_L1GT_012010_20230530_20230607_02_T2,2023-05-30 15:18:03.783174+00:00,LANDSAT_8,40.86285842,97.62,2023-05-30,150,15,5
LC09_L1TP_013010_20230529_20230601_02_T1,2023-05-29 15:24:24.979584+00:00,LANDSAT_9,40.71138584,25.22,2023-05-29,149,15,5
LC09_L1TP_081234_20230525_20230526_02_T2,2023-05-25 23:54:00.114182+00:00,LANDSAT_9,8.39705506,23.91,2023-05-25,145,23,5
LC08_L1TP_082234_20230525_20230602_02_T2,2023-05-25 00:00:01.164587+00:00,LANDSAT_8,8.27052556,41.29,2023-05-25,145,0,5
LC09_L1TP_010011_20230524_20230524_02_T1,2023-05-24 15:06:16.002862+00:00,LANDSAT_9,41.13774554,29.26,2023-05-24,144,15,5
LC09_L1TP_010010_20230524_20230524_02_T1,2023-05-24 15:05:52.141499+00:00,LANDSAT_9,39.86568483,8.55,2023-05-24,144,15,5
LC09_L1GT_083234_20230524_20230524_02_T2,2023-05-24 00:06:22.168399+00:00,LANDSAT_9,8.03342804,80.92,2023-05-24,144,0,5
LC08_L1GT_011010_20230523_20230602_02_T2,2023-05-23 15:11:52.337366+00:00,LANDSAT_8,39.68085939,99.26,2023-05-23,143,15,5
LC08_L1TP_084234_20230523_20230602_02_T1,2023-05-23 00:12:22.291706+00:00,LANDSAT_8,7.89903253,25.85,2023-05-23,143,0,5
LC08_L1TP_084233_20230523_20230602_02_T2,2023-05-23 00:11:58.404902+00:00,LANDSAT_8,6.55315885,8.74,2023-05-23,143,0,5
LC09_L1TP_012010_20230522_20230522_02_T1,2023-05-22 15:18:16.055337+00:00,LANDSAT_9,39.48770685,3.82,2023-05-22,142,15,5
LC08_L1GT_013010_20230521_20230602_02_T2,2023-05-21 15:24:13.295132+00:00,LANDSAT_8,39.29061662,95.02,2023-05-21,141,15,5
LC08_L1TP_081234_20230517_20230524_02_T1,2023-05-17 23:53:47.342801+00:00,LANDSAT_8,6.87495945,57.17,2023-05-17,137,23,5
LC09_L1TP_082234_20230517_20230517_02_T1,2023-05-17 00:00:18.056368+00:00,LANDSAT_9,6.59401332,10.23,2023-05-17,137,0,5
LC08_L1TP_010011_20230516_20230523_02_T1,2023-05-16 15:06:03.372448+00:00,LANDSAT_8,39.4798558,12.69,2023-05-16,136,15,5
LC08_L1TP_010010_20230516_20230523_02_T1,2023-05-16 15:05:39.502588+00:00,LANDSAT_8,38.2059875,36.32,2023-05-16,136,15,5
LC08_L1TP_083234_20230516_20230523_02_T1,2023-05-16 00:06:09.359453+00:00,LANDSAT_8,6.3959484,43.45,2023-05-16,136,0,5
LC09_L1TP_011010_20230515_20230515_02_T1,2023-05-15 15:12:11.252874+00:00,LANDSAT_9,37.97516807,0.69,2023-05-15,135,15,5
LC09_L1GT_084234_20230515_20230515_02_T2,2023-05-15 00:12:41.012921+00:00,LANDSAT_9,6.14123608,66.92,2023-05-15,135,0,5
LC09_L1TP_084233_20230515_20230515_02_T1,2023-05-15 00:12:17.143087+00:00,LANDSAT_9,4.79914681,33.05,2023-05-15,135,0,5
LC08_L1TP_012010_20230514_20230523_02_T1,2023-05-14 15:18:02.294342+00:00,LANDSAT_8,37.73777931,70.54,2023-05-14,134,15,5
LC09_L1TP_013010_20230513_20230513_02_T2,2023-05-13 15:24:34.048452+00:00,LANDSAT_9,37.49627936,66.38,2023-05-13,133,15,5
LC09_L1GT_081234_20230509_20230510_02_T2,2023-05-09 23:54:10.585266+00:00,LANDSAT_9,4.92311056,15.63,2023-05-09,129,23,5
LC09_L1GT_010011_20230508_20230508_02_T2,2023-05-08 15:06:26.872152+00:00,LANDSAT_9,37.47600571,68.57,2023-05-08,128,15,5
LC09_L1GT_010010_20230508_20230508_02_T2,2023-05-08 15:06:03.015023+00:00,LANDSAT_9,36.20119648,93.35,2023-05-08,128,15,5
LC08_L1TP_011010_20230507_20230517_02_T1,2023-05-07 15:11:57.787196+00:00,LANDSAT_8,35.92822919,63.11,2023-05-07,127,15,5
LC09_L1TP_012010_20230506_20230506_02_T1,2023-05-06 15:18:24.599075+00:00,LANDSAT_9,35.65280283,76.88,2023-05-06,126,15,5
LC08_L1TP_013010_20230505_20230509_02_T1,2023-05-05 15:24:21.404973+00:00,LANDSAT_8,35.37093296,54.01,2023-05-05,125,15,5
LC08_L1TP_010011_20230430_20230509_02_T1,2023-04-30 15:06:16.505814+00:00,LANDSAT_8,35.16132614,0.01,2023-04-30,120,15,4
LC08_L1TP_010010_20230430_20230509_02_T1,2023-04-30 15:05:52.640190+00:00,LANDSAT_8,33.88869439,0.0,2023-04-30,120,15,4
LC09_L1TP_011010_20230429_20230429_02_T1,2023-04-29 15:12:19.521150+00:00,LANDSAT_9,33.58259916,0.01,2023-04-29,119,15,4
LC08_L1TP_012010_20230428_20230508_02_T1,2023-04-28 15:18:15.317714+00:00,LANDSAT_8,33.27066494,0.16,2023-04-28,118,15,4
LC09_L1TP_013010_20230427_20230427_02_T1,2023-04-27 15:24:43.172359+00:00,LANDSAT_9,32.95634619,11.38,2023-04-27,117,15,4
LC09_L1TP_010011_20230422_20230422_02_T1,2023-04-22 15:06:38.101355+00:00,LANDSAT_9,32.58364601,40.92,2023-04-22,112,15,4
LC09_L1TP_010010_20230422_20230422_02_T1,2023-04-22 15:06:14.239992+00:00,LANDSAT_9,31.31372922,24.98,2023-04-22,112,15,4
LO08_L1TP_011010_20230421_20230425_02_T1,2023-04-21 15:12:05.511035+00:00,LANDSAT_8,30.97608828,57.03,2023-04-21,111,15,4
LC09_L1TP_012010_20230420_20230420_02_T1,2023-04-20 15:18:36.497617+00:00,LANDSAT_9,30.63662154,0.23,2023-04-20,110,15,4
LC08_L1GT_013010_20230419_20230429_02_T2,2023-04-19 15:24:26.710094+00:00,LANDSAT_8,30.2925683,99.96,2023-04-19,109,15,4
LC08_L1TP_010011_20230414_20230428_02_T1,2023-04-14 15:06:20.946620+00:00,LANDSAT_8,29.78332217,0.98,2023-04-14,104,15,4
LC08_L1TP_010010_20230414_20230428_02_T1,2023-04-14 15:05:57.080996+00:00,LANDSAT_8,28.51883922,0.07,2023-04-14,104,15,4
LC09_L1TP_011010_20230413_20230413_02_T1,2023-04-13 15:12:26.251940+00:00,LANDSAT_9,28.15923954,1.22,2023-04-13,103,15,4
LC08_L1TP_012010_20230412_20230421_02_T1,2023-04-12 15:18:19.131436+00:00,LANDSAT_8,27.79529841,2.86,2023-04-12,102,15,4
LC09_L1TP_013010_20230411_20230411_02_T1,2023-04-11 15:24:49.729499+00:00,LANDSAT_9,27.43082739,1.42,2023-04-11,101,15,4
LC09_L1TP_010011_20230406_20230406_02_T1,2023-04-06 15:06:44.243434+00:00,LANDSAT_9,26.81674562,0.51,2023-04-06,96,15,4
LC09_L1TP_010010_20230406_20230406_02_T1,2023-04-06 15:06:20.382069+00:00,LANDSAT_9,25.55769915,11.29,2023-04-06,96,15,4
LC08_L1TP_011010_20230405_20230412_02_T1,2023-04-05 15:12:16.119259+00:00,LANDSAT_8,25.17850602,10.35,2023-04-05,95,15,4
LC09_L1TP_012010_20230404_20230404_02_T1,2023-04-04 15:18:42.673617+00:00,LANDSAT_9,24.799412,10.17,2023-04-04,94,15,4
LC08_L1TP_013010_20230403_20230412_02_T1,2023-04-03 15:24:40.211490+00:00,LANDSAT_8,24.41688255,0.18,2023-04-03,93,15,4
LC08_L1TP_010011_20230329_20230405_02_T1,2023-03-29 15:06:36.019838+00:00,LANDSAT_8,23.7249577,0.1,2023-03-29,88,15,3
LC08_L1TP_010010_20230329_20230405_02_T1,2023-03-29 15:06:12.154215+00:00,LANDSAT_8,22.47292609,1.23,2023-03-29,88,15,3
LC09_L1TP_011010_20230328_20230328_02_T1,2023-03-28 15:12:32.813491+00:00,LANDSAT_9,22.08408726,0.0,2023-03-28,87,15,3
LC08_L1TP_012010_20230327_20230405_02_T1,2023-03-27 15:18:34.764046+00:00,LANDSAT_8,21.69211666,0.02,2023-03-27,86,15,3
LC09_L1TP_013010_20230326_20230326_02_T1,2023-03-26 15:24:57.426335+00:00,LANDSAT_9,21.30103447,0.02,2023-03-26,85,15,3
LC09_L1TP_010011_20230321_20230321_02_T1,2023-03-21 15:06:54.109158+00:00,LANDSAT_9,20.56306621,13.65,2023-03-21,80,15,3
LC09_L1TP_010010_20230321_20230321_02_T1,2023-03-21 15:06:30.247795+00:00,LANDSAT_9,19.31717727,1.98,2023-03-21,80,15,3
LC08_L1TP_011010_20230320_20230324_02_T1,2023-03-20 15:12:28.068103+00:00,LANDSAT_8,18.92070578,19.08,2023-03-20,79,15,3
LC09_L1TP_012010_20230319_20230319_02_T1,2023-03-19 15:18:53.106931+00:00,LANDSAT_9,18.5261446,26.52,2023-03-19,78,15,3
LC08_L1TP_013010_20230318_20230324_02_T1,2023-03-18 15:24:51.580327+00:00,LANDSAT_8,18.1296503,5.87,2023-03-18,77,15,3
LC08_L1TP_010011_20230313_20230321_02_T1,2023-03-13 15:06:46.059456+00:00,LANDSAT_8,17.37980818,0.01,2023-03-13,72,15,3
LC08_L1TP_010010_20230313_20230321_02_T1,2023-03-13 15:06:22.189597+00:00,LANDSAT_8,16.14012977,9.05,2023-03-13,72,15,3
LC09_L1TP_011010_20230312_20230312_02_T1,2023-03-12 15:12:43.488186+00:00,LANDSAT_9,15.74730643,0.02,2023-03-12,71,15,3
LC08_L1TP_012010_20230311_20230320_02_T1,2023-03-11 15:18:44.244893+00:00,LANDSAT_8,15.3530751,0.02,2023-03-11,70,15,3
LC09_L1TP_013010_20230310_20230310_02_T1,2023-03-10 15:25:04.377563+00:00,LANDSAT_9,14.96163228,0.13,2023-03-10,69,15,3
LC09_L1TP_010011_20230305_20230307_02_T1,2023-03-05 15:07:00.433351+00:00,LANDSAT_9,14.23658514,0.79,2023-03-05,64,15,3
LC09_L1TP_010010_20230305_20230307_02_T1,2023-03-05 15:06:36.563516+00:00,LANDSAT_9,13.00140629,36.98,2023-03-05,64,15,3
LC08_L1TP_011010_20230304_20230316_02_T1,2023-03-04 15:12:36.643191+00:00,LANDSAT_8,12.6151888,100.0,2023-03-04,63,15,3
LC09_L1TP_012010_20230303_20230307_02_T1,2023-03-03 15:18:59.803890+00:00,LANDSAT_9,12.23166232,3.21,2023-03-03,62,15,3
LC08_L1TP_013010_20230302_20230316_02_T1,2023-03-02 15:24:59.228027+00:00,LANDSAT_8,11.84844866,5.01,2023-03-02,61,15,3
LC08_L1TP_010011_20230225_20230301_02_T1,2023-02-25 15:06:50.958688+00:00,LANDSAT_8,11.18219584,17.75,2023-02-25,56,15,2
LC08_L1TP_010010_20230225_20230301_02_T1,2023-02-25 15:06:27.080356+00:00,LANDSAT_8,9.95044404,57.28,2023-02-25,56,15,2
LC09_L1GT_011010_20230224_20230308_02_T2,2023-02-24 15:12:50.566439+00:00,LANDSAT_9,9.58063031,100.0,2023-02-24,55,15,2
LC08_L1TP_012010_20230223_20230301_02_T1,2023-02-23 15:18:50.609831+00:00,LANDSAT_8,9.21208886,15.41,2023-02-23,54,15,2
LC09_L1GT_013010_20230222_20230308_02_T2,2023-02-22 15:25:13.925445+00:00,LANDSAT_9,8.8469352,68.47,2023-02-22,53,15,2
LC09_L1TP_010011_20230217_20230310_02_T1,2023-02-17 15:07:12.641425+00:00,LANDSAT_9,8.27988404,20.42,2023-02-17,48,15,2
LC09_L1TP_010010_20230217_20230310_02_T1,2023-02-17 15:06:48.771590+00:00,LANDSAT_9,7.04936702,74.22,2023-02-17,48,15,2
LC08_L1TP_011010_20230216_20230223_02_T2,2023-02-16 15:12:49.133134+00:00,LANDSAT_8,6.70062598,73.52,2023-02-16,47,15,2
LC09_L1TP_012010_20230215_20230310_02_T1,2023-02-15 15:19:12.672729+00:00,LANDSAT_9,6.3568008,36.68,2023-02-15,46,15,2
LC08_L1TP_013010_20230214_20230222_02_T1,2023-02-14 15:25:12.518625+00:00,LANDSAT_8,6.01544387,4.48,2023-02-14,45,15,2
LC09_L1TP_081234_20240628_20240629_02_T1,2024-06-28 23:53:38.255713+00:00,LANDSAT_9,10.94047015,38.81,2024-06-28,180,23,6
LC08_L1GT_082234_20240627_20240709_02_T2,2024-06-27 23:59:59.984538+00:00,LANDSAT_8,10.97642717,74.03,2024-06-27,179,23,6
LC09_L1GT_010011_20240627_20240627_02_T2,2024-06-27 15:05:50.861104+00:00,LANDSAT_9,43.56840994,98.78,2024-06-27,179,15,6
LC09_L1GT_010010_20240627_20240627_02_T2,2024-06-27 15:05:26.974324+00:00,LANDSAT_9,42.32179674,70.95,2024-06-27,179,15,6
LC09_L1TP_083234_20240627_20240627_02_T1,2024-06-27 00:05:56.450352+00:00,LANDSAT_9,10.97551994,10.54,2024-06-27,179,0,6
LC08_L1TP_011010_20240626_20240709_02_T1,2024-06-26 15:11:51.011868+00:00,LANDSAT_8,42.36746663,54.84,2024-06-26,178,15,6
LC08_L1TP_084234_20240626_20240709_02_T1,2024-06-26 00:12:20.885067+00:00,LANDSAT_8,11.03326216,65.54,2024-06-26,178,0,6
LC08_L1GT_084233_20240626_20240709_02_T2,2024-06-26 00:11:56.989792+00:00,LANDSAT_8,9.69300287,68.87,2024-06-26,178,0,6
LC09_L1TP_012010_20240625_20240625_02_T1,2024-06-25 15:17:48.362896+00:00,LANDSAT_9,42.39980642,72.85,2024-06-25,177,15,6
LC08_L1TP_013010_20240624_20240708_02_T1,2024-06-24 15:24:11.671034+00:00,LANDSAT_8,42.43463421,68.43,2024-06-24,176,15,6
LC08_L1TP_081234_20240620_20240706_02_T2,2024-06-20 23:53:45.198108+00:00,LANDSAT_8,11.06005935,0.02,2024-06-20,172,23,6
LC09_L1TP_082234_20240619_20240620_02_T1,2024-06-19 23:59:48.947227+00:00,LANDSAT_9,11.00475671,1.83,2024-06-19,171,23,6
LC08_L1TP_010011_20240619_20240706_02_T1,2024-06-19 15:05:59.371015+00:00,LANDSAT_8,43.73819092,52.99,2024-06-19,171,15,6
LC08_L1TP_010010_20240619_20240706_02_T1,2024-06-19 15:05:35.471501+00:00,LANDSAT_8,42.48388041,3.64,2024-06-19,171,15,6
LC08_L1TP_083234_20240619_20240706_02_T1,2024-06-19 00:06:05.077868+00:00,LANDSAT_8,11.02397261,17.37,2024-06-19,171,0,6
LC09_L1TP_011010_20240618_20240618_02_T1,2024-06-18 15:11:43.392850+00:00,LANDSAT_9,42.46966264,10.4,2024-06-18,170,15,6
LC09_L1TP_084234_20240618_20240618_02_T2,2024-06-18 00:12:13.711840+00:00,LANDSAT_9,10.95270629,72.57,2024-06-18,170,0,6
LC09_L1GT_084233_20240618_20240618_02_T2,2024-06-18 00:11:49.842005+00:00,LANDSAT_9,9.61031568,98.23,2024-06-18,170,0,6
LC08_L1TP_012010_20240617_20240705_02_T1,2024-06-17 15:17:55.177592+00:00,LANDSAT_8,42.4553487,12.82,2024-06-17,169,15,6
