id,day,season,doy,hour,instrument,has_swir,sun_elevation,cloud,tier
LC09_L1TP_010011_20240611_20240611_02_T1,2024-06-11,2024,163,15,OLI,True,43.4603633,81.9,T1
LC09_L1GT_010010_20240611_20240611_02_T2,2024-06-11,2024,163,15,OLI,True,42.20134446,99.99,T2
LC09_L1TP_083234_20240611_20240611_02_T1,2024-06-11,2024,163,0,OLI,True,10.56284101,7.26,T1
LC08_L1TP_011010_20240610_20240628_02_T1,2024-06-10,2024,162,15,OLI,True,42.13793528,55.88,T1
LC08_L1GT_084234_20240610_20240627_02_T2,2024-06-10,2024,162,0,OLI,True,10.5340919,94.44,T2
LC08_L1TP_084233_20240610_20240627_02_T2,2024-06-10,2024,162,0,OLI,True,9.18746602,64.92,T2
LC09_L1TP_012010_20240609_20240609_02_T1,2024-06-09,2024,161,15,OLI,True,42.063646,65.85,T1
LC08_L1TP_013010_20240608_20240627_02_T1,2024-06-08,2024,160,15,OLI,True,41.98658239,25.49,T1
LC08_L1TP_081234_20240604_20240627_02_T2,2024-06-04,2024,156,23,OLI,True,10.03861341,13.55,T2
LC09_L1TP_082234_20240604_20240604_02_T1,2024-06-04,2024,156,0,OLI,True,9.86209537,0.6,T1
LC08_L1TP_010011_20240603_20240626_02_T1,2024-06-03,2024,155,15,OLI,True,42.75346022,1.01,T1
LC08_L1TP_010010_20240603_20240626_02_T1,2024-06-03,2024,155,15,OLI,True,41.48686803,0.03,T1
LC08_L1GT_083234_20240603_20240611_02_T2,2024-06-03,2024,155,0,OLI,True,9.79831192,65.31,T2
LC09_L1TP_011010_20240602_20240602_02_T1,2024-06-02,2024,154,15,OLI,True,41.36635673,44.45,T1
LC09_L1GT_084234_20240602_20240602_02_T2,2024-06-02,2024,154,0,OLI,True,9.60797513,73.27,T2
LC09_L1TP_084233_20240602_20240602_02_T2,2024-06-02,2024,154,0,OLI,True,8.2618024,66.4,T2
LC08_L1TP_012010_20240601_20240611_02_T1,2024-06-01,2024,153,15,OLI,True,41.24247268,14.5,T1
LC09_L1TP_013010_20240531_20240531_02_T1,2024-05-31,2024,152,15,OLI,True,41.10925286,45.36,T1
LC09_L1TP_081234_20240527_20240528_02_T2,2024-05-27,2024,148,23,OLI,True,8.86626333,66.01,T2
LC08_L1TP_082234_20240526_20240610_02_T2,2024-05-26,2024,147,23,OLI,True,8.73171102,47.35,T2
LC09_L1TP_010011_20240526_20240526_02_T1,2024-05-26,2024,147,15,OLI,True,41.61984498,84.63,T1
LC09_L1GT_010010_20240526_20240526_02_T2,2024-05-26,2024,147,15,OLI,True,40.34931906,82.69,T2
LC09_L1TP_083234_20240526_20240526_02_T1,2024-05-26,2024,147,0,OLI,True,8.53292449,4.47,T1
LC08_L1TP_011010_20240525_20240610_02_T1,2024-05-25,2024,146,15,OLI,True,40.17873518,0.02,T1
LC08_L1TP_084234_20240525_20240610_02_T2,2024-05-25,2024,146,0,OLI,True,8.38756665,59.98,T2
LC08_L1TP_084233_20240525_20240610_02_T2,2024-05-25,2024,146,0,OLI,True,7.04274125,30.09,T2
LC09_L1TP_012010_20240524_20240524_02_T1,2024-05-24,2024,145,15,OLI,True,40.00415992,23.06,T1
LC08_L1TP_013010_20240523_20240605_02_T1,2024-05-23,2024,144,15,OLI,True,39.82161008,72.79,T1
LC08_L1TP_081234_20240519_20240605_02_T1,2024-05-19,2024,140,23,OLI,True,7.42854919,10.85,T1
LC09_L1TP_082234_20240519_20240519_02_T1,2024-05-19,2024,140,0,OLI,True,7.19400851,4.22,T1
LC08_L1TP_010011_20240518_20240605_02_T1,2024-05-18,2024,139,15,OLI,True,40.09194342,19.19,T1
LC08_L1TP_010010_20240518_20240605_02_T1,2024-05-18,2024,139,15,OLI,True,38.81913993,0.0,T1
LC08_L1TP_083234_20240518_20240604_02_T1,2024-05-18,2024,139,0,OLI,True,7.01179747,60.2,T1
LC09_L1TP_011010_20240517_20240517_02_T1,2024-05-17,2024,138,15,OLI,True,38.60406118,0.01,T1
LC09_L1TP_084234_20240517_20240517_02_T1,2024-05-17,2024,138,0,OLI,True,6.76749631,2.91,T1
LC09_L1TP_084233_20240517_20240517_02_T1,2024-05-17,2024,138,0,OLI,True,5.42472676,5.06,T1
LC08_L1TP_012010_20240516_20240521_02_T1,2024-05-16,2024,137,15,OLI,True,38.38126463,17.2,T1
LC09_L1TP_013010_20240515_20240516_02_T1,2024-05-15,2024,136,15,OLI,True,38.15478792,17.57,T1
LC09_L1TP_081234_20240511_20240512_02_T2,2024-05-11,2024,132,23,OLI,True,5.61203056,100.0,T2
LC08_L1TP_082234_20240510_20240520_02_T1,2024-05-10,2024,131,23,OLI,True,5.39709707,12.6,T1
LC09_L1TP_010011_20240510_20240510_02_T1,2024-05-10,2024,131,15,OLI,True,38.20472779,29.11,T1
LC09_L1TP_010010_20240510_20240510_02_T1,2024-05-10,2024,131,15,OLI,True,36.92961613,20.16,T1
LC09_L1TP_083234_20240510_20240510_02_T1,2024-05-10,2024,131,0,OLI,True,5.12212866,27.46,T1
LC08_L1TP_011010_20240509_20240514_02_T1,2024-05-09,2024,130,15,OLI,True,36.67035242,61.28,T1
LC08_L1GT_084234_20240509_20240514_02_T2,2024-05-09,2024,130,0,OLI,True,4.89873232,22.88,T2
LC09_L1GT_012010_20240508_20240508_02_T2,2024-05-08,2024,129,15,OLI,True,36.4077253,91.78,T2
LC08_L1TP_013010_20240507_20240514_02_T1,2024-05-07,2024,128,15,OLI,True,36.13830063,99.92,T1
LC08_L1GT_010011_20240502_20240513_02_T2,2024-05-02,2024,123,15,OLI,True,35.98992584,98.18,T2
LC08_L1GT_010010_20240502_20240513_02_T2,2024-05-02,2024,123,15,OLI,True,34.7163416,100.0,T2
LC09_L1GT_011010_20240501_20240501_02_T2,2024-05-01,2024,122,15,OLI,True,34.42186054,75.33,T2
LC08_L1GT_012010_20240430_20240511_02_T2,2024-04-30,2024,121,15,OLI,True,34.12081873,94.17,T2
LC09_L1GT_013010_20240429_20240429_02_T2,2024-04-29,2024,120,15,OLI,True,33.81760381,100.0,T2
LC09_L1TP_010011_20240424_20240424_02_T1,2024-04-24,2024,115,15,OLI,True,33.49904824,82.25,T1
LC09_L1TP_010010_20240424_20240424_02_T1,2024-04-24,2024,115,15,OLI,True,32.22791338,55.15,T1
LC08_L1TP_011010_20240423_20240430_02_T1,2024-04-23,2024,114,15,OLI,True,31.90006697,83.47,T1
LC09_L1TP_012010_20240422_20240422_02_T1,2024-04-22,2024,113,15,OLI,True,31.57026951,88.4,T1
LC08_L1TP_013010_20240421_20240430_02_T1,2024-04-21,2024,112,15,OLI,True,31.23549936,92.3,T1
LC08_L1TP_010011_20240416_20240423_02_T1,2024-04-16,2024,107,15,OLI,True,30.77081939,0.01,T1
LC08_L1TP_010010_20240416_20240423_02_T1,2024-04-16,2024,107,15,OLI,True,29.50471937,0.05,T1
LC09_L1TP_011010_20240415_20240415_02_T1,2024-04-15,2024,106,15,OLI,True,29.15295607,0.01,T1
LC08_L1TP_012010_20240414_20240423_02_T1,2024-04-14,2024,105,15,OLI,True,28.79592486,16.85,T1
LC09_L1TP_013010_20240413_20240413_02_T1,2024-04-13,2024,104,15,OLI,True,28.43834522,4.26,T1
LC09_L1TP_010011_20240408_20240408_02_T1,2024-04-08,2024,99,15,OLI,True,27.85644226,4.68,T1
LC09_L1TP_010010_20240408_20240408_02_T1,2024-04-08,2024,99,15,OLI,True,26.59523047,0.0,T1
LC08_L1TP_011010_20240407_20240418_02_T1,2024-04-07,2024,98,15,OLI,True,26.22115103,0.01,T1
LC09_L1TP_012010_20240406_20240406_02_T1,2024-04-06,2024,97,15,OLI,True,25.84733331,21.1,T1
LC08_L1TP_013010_20240405_20240412_02_T1,2024-04-05,2024,96,15,OLI,True,25.46936387,13.72,T1
LC08_L1TP_010011_20240331_20240410_02_T1,2024-03-31,2024,91,15,OLI,True,24.79916916,33.38,T1
LC08_L1TP_010010_20240331_20240410_02_T1,2024-03-31,2024,91,15,OLI,True,23.54554994,19.67,T1
LC09_L1TP_011010_20240330_20240330_02_T1,2024-03-30,2024,90,15,OLI,True,23.16006491,0.03,T1
LC08_L1TP_012010_20240329_20240410_02_T1,2024-03-29,2024,89,15,OLI,True,22.77103964,0.02,T1
LC09_L1TP_013010_20240328_20240328_02_T1,2024-03-28,2024,88,15,OLI,True,22.38318823,0.76,T1
LC09_L1TP_010011_20240323_20240323_02_T1,2024-03-23,2024,83,15,OLI,True,21.65887493,0.05,T1
LC09_L1TP_010010_20240323_20240323_02_T1,2024-03-23,2024,83,15,OLI,True,20.41063402,2.57,T1
LC08_L1TP_011010_20240322_20240403_02_T1,2024-03-22,2024,82,15,OLI,True,20.01578353,0.01,T1
LC09_L1TP_012010_20240321_20240321_02_T1,2024-03-21,2024,81,15,OLI,True,19.62222163,0.29,T1
LC08_L1TP_013010_20240320_20240402_02_T1,2024-03-20,2024,80,15,OLI,True,19.22625157,15.74,T1
LC08_L1TP_010011_20240315_20240401_02_T1,2024-03-15,2024,75,15,OLI,True,18.47631559,0.21,T1
LC08_L1TP_010010_20240315_20240401_02_T1,2024-03-15,2024,75,15,OLI,True,17.23540522,29.19,T1
LC09_L1TP_011010_20240314_20240315_02_T1,2024-03-14,2024,74,15,OLI,True,16.84128776,75.4,T1
LC08_L1TP_012010_20240313_20240401_02_T1,2024-03-13,2024,73,15,OLI,True,16.44508842,0.39,T1
LC09_L1TP_013010_20240312_20240312_02_T1,2024-03-12,2024,72,15,OLI,True,16.05177404,0.78,T1
LC09_L1TP_010011_20240307_20240307_02_T1,2024-03-07,2024,67,15,OLI,True,15.31296342,94.74,T1
LC09_L1TP_010010_20240307_20240307_02_T1,2024-03-07,2024,67,15,OLI,True,14.07649186,90.79,T1
LC08_L1GT_011010_20240306_20240315_02_T2,2024-03-06,2024,66,15,OLI,True,13.68592676,71.72,T2
LC09_L1TP_012010_20240305_20240305_02_T1,2024-03-05,2024,65,15,OLI,True,13.29879851,59.07,T1
LC08_L1TP_013010_20240304_20240315_02_T1,2024-03-04,2024,64,15,OLI,True,12.91049614,16.66,T1
LC08_L1TP_010011_20240228_20240313_02_T1,2024-02-28,2024,59,15,OLI,True,12.2193028,7.05,T1
LC08_L1TP_010010_20240228_20240313_02_T1,2024-02-28,2024,59,15,OLI,True,10.98725102,61.85,T1
LC09_L1TP_011010_20240227_20240227_02_T1,2024-02-27,2024,58,15,OLI,True,10.61199327,41.12,T1
LC08_L1TP_012010_20240226_20240313_02_T1,2024-02-26,2024,57,15,OLI,True,10.23678337,33.54,T1
LC09_L1GT_013010_20240225_20240225_02_T2,2024-02-25,2024,56,15,OLI,True,9.86568707,54.28,T2
LC09_L1TP_010011_20240220_20240220_02_T1,2024-02-20,2024,51,15,OLI,True,9.26066595,0.08,T1
LC09_L1TP_010010_20240220_20240220_02_T1,2024-02-20,2024,51,15,OLI,True,8.03058932,16.19,T1
LC08_L1TP_011010_20240219_20240228_02_T1,2024-02-19,2024,50,15,OLI,True,7.67288343,56.62,T1
LC09_L1TP_012010_20240218_20240218_02_T1,2024-02-18,2024,49,15,OLI,True,7.32068956,55.71,T1
LC08_L1TP_013010_20240217_20240223_02_T2,2024-02-17,2024,48,15,OLI,True,6.96912183,57.55,T2
LC08_L1TP_011010_20250629_20250711_02_T1,2025-06-29,2025,180,15,OLI,True,42.23120402,87.87,T1
LC08_L1GT_084234_20250629_20250711_02_T2,2025-06-29,2025,180,0,OLI,True,10.91778305,63.06,T2
LC08_L1GT_084233_20250629_20250711_02_T2,2025-06-29,2025,180,0,OLI,True,9.57821557,99.92,T2
LC09_L1TP_012010_20250628_20250628_02_T1,2025-06-28,2025,179,15,OLI,True,42.28601987,95.09,T1
LC08_L1TP_013010_20250627_20250710_02_T1,2025-06-27,2025,178,15,OLI,True,42.33610105,58.04,T1
LC08_L1TP_081234_20250623_20250701_02_T1,2025-06-23,2025,174,23,OLI,True,11.03685423,9.51,T1
LC09_L1TP_082234_20250623_20250623_02_T1,2025-06-23,2025,174,0,OLI,True,11.034686,60.27,T1
LC08_L1TP_010011_20250622_20250630_02_T1,2025-06-22,2025,173,15,OLI,True,43.73440027,50.5,T1
LC08_L1TP_010010_20250622_20250630_02_T1,2025-06-22,2025,173,15,OLI,True,42.48090093,76.86,T1
LC08_L1GT_083234_20250622_20250630_02_T2,2025-06-22,2025,173,0,OLI,True,11.03649185,90.86,T2
LC09_L1TP_011010_20250621_20250621_02_T1,2025-06-21,2025,172,15,OLI,True,42.48803196,28.22,T1
LC09_L1TP_084234_20250621_20250621_02_T1,2025-06-21,2025,172,0,OLI,True,11.02082529,49.0,T1
LC09_L1TP_084233_20250621_20250621_02_T1,2025-06-21,2025,172,0,OLI,True,9.67757285,37.85,T1
LC08_L1TP_012010_20250620_20250627_02_T1,2025-06-20,2025,171,15,OLI,True,42.49005149,13.13,T1
LC09_L1TP_013010_20250619_20250619_02_T1,2025-06-19,2025,170,15,OLI,True,42.48350234,8.19,T1
LC09_L1TP_081234_20250615_20250616_02_T1,2025-06-15,2025,166,23,OLI,True,10.87027515,1.93,T1
LC08_L1GT_082234_20250615_20250626_02_T2,2025-06-15,2025,166,0,OLI,True,10.82539833,93.45,T2
LC09_L1TP_010011_20250614_20250614_02_T1,2025-06-14,2025,165,15,OLI,True,43.61052835,68.33,T1
LC09_L1TP_010010_20250614_20250614_02_T1,2025-06-14,2025,165,15,OLI,True,42.35080572,74.8,T1
LC09_L1GT_083234_20250614_20250614_02_T2,2025-06-14,2025,165,0,OLI,True,10.7654029,100.0,T2
LC08_L1TP_011010_20250613_20250626_02_T1,2025-06-13,2025,164,15,OLI,True,42.30473907,76.32,T1
LC08_L1TP_084234_20250613_20250626_02_T1,2025-06-13,2025,164,0,OLI,True,10.70763198,0.37,T1
LC08_L1TP_084233_20250613_20250626_02_T1,2025-06-13,2025,164,0,OLI,True,9.36087371,43.01,T1
LC09_L1TP_012010_20250612_20250612_02_T1,2025-06-12,2025,163,15,OLI,True,42.25050837,3.81,T1
LC08_L1TP_013010_20250611_20250618_02_T1,2025-06-11,2025,162,15,OLI,True,42.19064635,83.45,T1
LC09_L1GT_014010_20250610_20250610_02_T2,2025-06-10,2025,161,15,OLI,True,42.12290892,94.77,T2
LC08_L1TP_081234_20250607_20250617_02_T1,2025-06-07,2025,158,23,OLI,True,10.2990031,73.11,T1
LC09_L1GT_082234_20250607_20250607_02_T2,2025-06-07,2025,158,0,OLI,True,10.19465674,95.39,T2
LC08_L1GT_010011_20250606_20250617_02_T2,2025-06-06,2025,157,15,OLI,True,43.05060868,95.24,T2
LC08_L1GT_010010_20250606_20250617_02_T2,2025-06-06,2025,157,15,OLI,True,41.78430736,100.0,T2
LC08_L1GT_083234_20250606_20250617_02_T2,2025-06-06,2025,157,0,OLI,True,10.09229284,82.57,T2
LC09_L1TP_011010_20250605_20250605_02_T1,2025-06-05,2025,156,15,OLI,True,41.68240423,81.87,T1
LC09_L1TP_084234_20250605_20250605_02_T2,2025-06-05,2025,156,0,OLI,True,9.97579764,70.78,T2
LC09_L1TP_084233_20250605_20250605_02_T1,2025-06-05,2025,156,0,OLI,True,8.62821434,76.12,T1
LC08_L1TP_012010_20250604_20250607_02_T1,2025-06-04,2025,155,15,OLI,True,41.57558402,52.12,T1
LC09_L1TP_013010_20250603_20250603_02_T1,2025-06-03,2025,154,15,OLI,True,41.46136228,3.26,T1
LC08_L1TP_014010_20250602_20250607_02_T1,2025-06-02,2025,153,15,OLI,True,41.34118185,36.62,T1
LC09_L1TP_081234_20250530_20250531_02_T1,2025-05-30,2025,150,23,OLI,True,9.32065484,44.15,T1
LC08_L1TP_082234_20250530_20250606_02_T1,2025-05-30,2025,150,0,OLI,True,9.17673996,0.01,T1
LC09_L1TP_010011_20250529_20250529_02_T1,2025-05-29,2025,149,15,OLI,True,42.05654514,0.57,T1
LC09_L1TP_010010_20250529_20250529_02_T1,2025-05-29,2025,149,15,OLI,True,40.78733376,0.01,T1
LC09_L1TP_083234_20250529_20250529_02_T1,2025-05-29,2025,149,0,OLI,True,8.98989789,0.39,T1
LC08_L1TP_011010_20250528_20250603_02_T1,2025-05-28,2025,148,15,OLI,True,40.63690834,0.01,T1
LC08_L1TP_084234_20250528_20250603_02_T1,2025-05-28,2025,148,0,OLI,True,8.86513587,9.06,T1
LC08_L1TP_084233_20250528_20250603_02_T1,2025-05-28,2025,148,0,OLI,True,7.51689789,4.4,T1
LC09_L1TP_012010_20250527_20250527_02_T1,2025-05-27,2025,147,15,OLI,True,40.47608814,42.24,T1
LC08_L1TP_013010_20250526_20250603_02_T1,2025-05-26,2025,146,15,OLI,True,40.31318784,77.69,T1
LC08_L1GT_081234_20250522_20250602_02_T2,2025-05-22,2025,142,23,OLI,True,7.98267155,0.01,T2
LC09_L1TP_082234_20250522_20250522_02_T2,2025-05-22,2025,142,0,OLI,True,7.75023958,5.06,T2
LC08_L1TP_010011_20250521_20250529_02_T1,2025-05-21,2025,141,15,OLI,True,40.66560423,81.68,T1
LC08_L1GT_010010_20250521_20250529_02_T2,2025-05-21,2025,141,15,OLI,True,39.39067222,42.68,T2
LC08_L1GT_083234_20250521_20250529_02_T2,2025-05-21,2025,141,0,OLI,True,7.59510075,68.68,T2
LC09_L1TP_011010_20250520_20250520_02_T1,2025-05-20,2025,140,15,OLI,True,39.18826493,60.59,T1
LC09_L1GT_084234_20250520_20250520_02_T2,2025-05-20,2025,140,0,OLI,True,7.3508954,48.96,T2
LC09_L1TP_084233_20250520_20250520_02_T2,2025-05-20,2025,140,0,OLI,True,6.00640454,29.35,T2
LC08_L1TP_012010_20250519_20250529_02_T1,2025-05-19,2025,139,15,OLI,True,38.98319932,92.71,T1
LC09_L1TP_013010_20250518_20250518_02_T1,2025-05-18,2025,138,15,OLI,True,38.76960994,98.02,T1
LC09_L1TP_081234_20250514_20250515_02_T1,2025-05-14,2025,134,23,OLI,True,6.26086691,57.27,T1
LC08_L1TP_082234_20250514_20250528_02_T1,2025-05-14,2025,134,0,OLI,True,6.08031573,14.85,T1
LC09_L1TP_010011_20250513_20250513_02_T1,2025-05-13,2025,133,15,OLI,True,38.89394576,30.2,T1
LC09_L1TP_010010_20250513_20250513_02_T1,2025-05-13,2025,133,15,OLI,True,37.61883673,32.71,T1
LC09_L1TP_083234_20250513_20250513_02_T1,2025-05-13,2025,133,0,OLI,True,5.79585869,6.4,T1
LC08_L1TP_011010_20250512_20250515_02_T1,2025-05-12,2025,132,15,OLI,True,37.37544325,0.01,T1
LC08_L1GT_084234_20250512_20250515_02_T2,2025-05-12,2025,132,0,OLI,True,5.60806239,54.29,T2
LC09_L1TP_012010_20250511_20250511_02_T1,2025-05-11,2025,131,15,OLI,True,37.1246293,98.6,T1
LC08_L1TP_013010_20250510_20250514_02_T2,2025-05-10,2025,130,15,OLI,True,36.87094375,93.27,T2
LC08_L1TP_010011_20250505_20250512_02_T1,2025-05-05,2025,125,15,OLI,True,36.78723112,44.21,T1
LC08_L1TP_010010_20250505_20250512_02_T1,2025-05-05,2025,125,15,OLI,True,35.51354436,48.65,T1
LC09_L1TP_011010_20250504_20250504_02_T1,2025-05-04,2025,124,15,OLI,True,35.23053473,50.96,T1
LC08_L1TP_012010_20250503_20250512_02_T1,2025-05-03,2025,123,15,OLI,True,34.94179097,80.51,T1
LC09_L1TP_013010_20250502_20250502_02_T1,2025-05-02,2025,122,15,OLI,True,34.65012327,71.29,T1
LC09_L1TP_010011_20250427_20250427_02_T1,2025-04-27,2025,117,15,OLI,True,34.38685934,65.36,T1
LC09_L1TP_010010_20250427_20250427_02_T1,2025-04-27,2025,117,15,OLI,True,33.11470966,16.93,T1
LC08_L1TP_011010_20250426_20250507_02_T1,2025-04-26,2025,116,15,OLI,True,32.79686418,52.06,T1
LC09_L1TP_012010_20250425_20250425_02_T1,2025-04-25,2025,115,15,OLI,True,32.47671318,13.19,T1
LC08_L1TP_013010_20250424_20250429_02_T1,2025-04-24,2025,114,15,OLI,True,32.15118823,7.42,T1
LC08_L1TP_010011_20250419_20250425_02_T1,2025-04-19,2025,109,15,OLI,True,31.73293929,11.07,T1
LC08_L1TP_010010_20250419_20250425_02_T1,2025-04-19,2025,109,15,OLI,True,30.46521454,44.27,T1
LC09_L1TP_011010_20250418_20250418_02_T1,2025-04-18,2025,108,15,OLI,True,30.12102247,7.82,T1
LC08_L1TP_012010_20250417_20250425_02_T1,2025-04-17,2025,107,15,OLI,True,29.77257791,0.08,T1
LC09_L1TP_013010_20250416_20250416_02_T1,2025-04-16,2025,106,15,OLI,True,29.42278943,99.95,T1
LC09_L1GT_010011_20250411_20250411_02_T2,2025-04-11,2025,101,15,OLI,True,28.87905731,88.86,T2
LC09_L1TP_010010_20250411_20250411_02_T1,2025-04-11,2025,101,15,OLI,True,27.61625246,75.5,T1
LC08_L1TP_011010_20250410_20250416_02_T1,2025-04-10,2025,100,15,OLI,True,27.24888912,41.74,T1
LC09_L1TP_012010_20250409_20250410_02_T1,2025-04-09,2025,99,15,OLI,True,26.88092319,12.46,T1
LC08_L1TP_013010_20250408_20250416_02_T1,2025-04-08,2025,98,15,OLI,True,26.50913336,39.76,T1
LC08_L1TP_010011_20250403_20250411_02_T1,2025-04-03,2025,93,15,OLI,True,25.86625264,6.84,T1
LC08_L1TP_010010_20250403_20250411_02_T1,2025-04-03,2025,93,15,OLI,True,24.6099564,32.94,T1
LC09_L1TP_011010_20250402_20250402_02_T1,2025-04-02,2025,92,15,OLI,True,24.22823415,0.75,T1
LC08_L1TP_012010_20250401_20250411_02_T1,2025-04-01,2025,91,15,OLI,True,23.84290579,26.25,T1
LC09_L1TP_013010_20250331_20250331_02_T1,2025-03-31,2025,90,15,OLI,True,23.4581257,13.21,T1
LC09_L1TP_010011_20250326_20250326_02_T1,2025-03-26,2025,85,15,OLI,True,22.74804202,29.29,T1
LC09_L1TP_010010_20250326_20250326_02_T1,2025-03-26,2025,85,15,OLI,True,21.49754904,40.31,T1
LC08_L1TP_011010_20250325_20250401_02_T1,2025-03-25,2025,84,15,OLI,True,21.10440951,33.54,T1
LC09_L1TP_012010_20250324_20250324_02_T1,2025-03-24,2025,83,15,OLI,True,20.71230197,7.75,T1
LC08_L1TP_013010_20250323_20250331_02_T1,2025-03-23,2025,82,15,OLI,True,20.31763452,9.94,T1
LC08_L1TP_010011_20250318_20250327_02_T1,2025-03-18,2025,77,15,OLI,True,19.57242422,42.47,T1
LC08_L1TP_010010_20250318_20250327_02_T1,2025-03-18,2025,77,15,OLI,True,18.32924093,83.16,T1
LC09_L1TP_011010_20250317_20250317_02_T1,2025-03-17,2025,76,15,OLI,True,17.93480419,4.37,T1
LC08_L1TP_012010_20250316_20250327_02_T1,2025-03-16,2025,75,15,OLI,True,17.53849726,94.91,T1
LC09_L1TP_013010_20250315_20250315_02_T1,2025-03-15,2025,74,15,OLI,True,17.14409943,3.89,T1
LC09_L1TP_010011_20250310_20250310_02_T1,2025-03-10,2025,69,15,OLI,True,16.39878659,100.0,T1
LC09_L1TP_010010_20250310_20250310_02_T1,2025-03-10,2025,69,15,OLI,True,15.16081116,100.0,T1
LC08_L1TP_011010_20250309_20250324_02_T1,2025-03-09,2025,68,15,OLI,True,14.76796445,84.47,T1
LC09_L1TP_012010_20250308_20250308_02_T1,2025-03-08,2025,67,15,OLI,True,14.3776002,2.51,T1
LC08_L1TP_013010_20250307_20250312_02_T1,2025-03-07,2025,66,15,OLI,True,13.98669109,6.23,T1
LC08_L1GT_010011_20250302_20250311_02_T2,2025-03-02,2025,61,15,OLI,True,13.27396549,100.0,T2
LC08_L1GT_010010_20250302_20250311_02_T2,2025-03-02,2025,61,15,OLI,True,12.04093608,99.91,T2
LC09_L1TP_011010_20250301_20250301_02_T1,2025-03-01,2025,60,15,OLI,True,11.65989049,20.35,T1
LC08_L1TP_012010_20250228_20250304_02_T1,2025-02-28,2025,59,15,OLI,True,11.27932324,89.0,T1
LC09_L1TP_013010_20250227_20250227_02_T1,2025-02-27,2025,58,15,OLI,True,10.90176822,9.26,T1
LC09_L1TP_010011_20250222_20250222_02_T1,2025-02-22,2025,53,15,OLI,True,10.26120366,76.54,T1
LC09_L1GT_010010_20250222_20250222_02_T2,2025-02-22,2025,53,15,OLI,True,9.03088239,100.0,T2
LC08_L1GT_011010_20250221_20250303_02_T2,2025-02-21,2025,52,15,OLI,True,8.66552885,48.57,T2
LC09_L1TP_012010_20250220_20250220_02_T1,2025-02-20,2025,51,15,OLI,True,8.30491087,0.26,T1
LC08_L1TP_013010_20250219_20250226_02_T1,2025-02-19,2025,50,15,OLI,True,7.94554341,0.43,T1
LC08_L1TP_010011_20250214_20250226_02_T1,2025-02-14,2025,45,15,OLI,True,7.4171282,98.76,T1
LC08_L1GT_010010_20250214_20250226_02_T2,2025-02-14,2025,45,15,OLI,True,6.1873941,100.0,T2
LC08_L1TP_081234_20260626_20260707_02_T2,2026-06-26,2026,177,23,OLI,True,11.02115206,39.16,T2
LC09_L1TP_082234_20260626_20260626_02_T1,2026-06-26,2026,177,0,OLI,True,11.02305061,43.54,T1
LC08_L1TP_010011_20260625_20260707_02_T1,2026-06-25,2026,176,15,OLI,True,43.66972005,86.06,T1
LC08_L1GT_010010_20260625_20260707_02_T2,2026-06-25,2026,176,15,OLI,True,42.42012281,82.3,T2
LC08_L1TP_083234_20260625_20260706_02_T1,2026-06-25,2026,176,0,OLI,True,11.05818727,17.64,T1
LC09_L1TP_011010_20260624_20260624_02_T1,2026-06-24,2026,175,15,OLI,True,42.44679188,1.6,T1
LC09_L1TP_084234_20260624_20260624_02_T1,2026-06-24,2026,175,0,OLI,True,11.04650099,60.39,T1
LC09_L1TP_084233_20260624_20260624_02_T1,2026-06-24,2026,175,0,OLI,True,9.70502602,28.2,T1
LC08_L1TP_012010_20260623_20260706_02_T1,2026-06-23,2026,174,15,OLI,True,42.46729377,72.81,T1
LC09_L1TP_013010_20260622_20260622_02_T1,2026-06-22,2026,173,15,OLI,True,42.48069812,66.79,T1
LC09_L1TP_081234_20260618_20260619_02_T2,2026-06-18,2026,169,23,OLI,True,10.98786881,14.35,T2
LC08_L1GT_082234_20260617_20260627_02_T2,2026-06-17,2026,168,23,OLI,True,10.97689705,96.73,T2
LC09_L1TP_010011_20260617_20260617_02_T1,2026-06-17,2026,168,15,OLI,True,43.70058218,16.71,T1
LC09_L1TP_010010_20260617_20260617_02_T1,2026-06-17,2026,168,15,OLI,True,42.44413055,22.02,T1
LC09_L1TP_083234_20260617_20260617_02_T1,2026-06-17,2026,168,0,OLI,True,10.91883992,4.38,T1
LC08_L1TP_011010_20260616_20260626_02_T1,2026-06-16,2026,167,15,OLI,True,42.4162155,14.01,T1
LC08_L1TP_084234_20260616_20260626_02_T1,2026-06-16,2026,167,0,OLI,True,10.89501625,0.78,T1
LC08_L1TP_084233_20260616_20260626_02_T1,2026-06-16,2026,167,0,OLI,True,9.54980293,0.45,T1
LC09_L1TP_012010_20260615_20260615_02_T1,2026-06-15,2026,166,15,OLI,True,42.38160963,1.26,T1
LC08_L1TP_013010_20260614_20260619_02_T1,2026-06-14,2026,165,15,OLI,True,42.33984237,36.96,T1
LC09_L1TP_014010_20260613_20260613_02_T1,2026-06-13,2026,164,15,OLI,True,42.29151071,29.27,T1
LC08_L1TP_081234_20260610_20260618_02_T1,2026-06-10,2026,161,23,OLI,True,10.57321833,5.03,T1
LC09_L1TP_082234_20260609_20260610_02_T2,2026-06-09,2026,160,23,OLI,True,10.46924532,20.06,T2
LC08_L1TP_010011_20260609_20260613_02_T1,2026-06-09,2026,160,15,OLI,True,43.28976357,39.7,T1
LC08_L1TP_010010_20260609_20260613_02_T2,2026-06-09,2026,160,15,OLI,True,42.02711833,13.51,T2
